,subject_r,subject_pval,correct_r,correct_pval,frequency_r,frequency_pval,correct-frequency_r,correct-frequency_pval
2321,-0.1447310305089675,0.3351267543867091,-0.1019159428404011,0.4969466779670201,0.1650500805008613,0.2719488114397482,0.0358173876120235,0.8111723300183893
2322,-0.1447310305089675,0.3351267543867091,-0.1019159428404011,0.4969466779670201,0.1628520112694276,0.2783562369068312,0.0358173876120235,0.8111723300183893
2323,-0.1424285029540457,0.3428461473637296,-0.1019159428404011,0.4969466779670201,0.1628520112694276,0.2783562369068312,0.0358173876120235,0.8111723300183893
2324,-0.1424285029540457,0.3428461473637296,-0.1022666038671354,0.4954697761583886,0.1667739960466625,0.2669955213668678,0.0343696414287759,0.8186676946525625
2325,-0.1431368121023966,0.3404593431978087,-0.1022666038671354,0.4954697761583886,0.1667739960466625,0.2669955213668678,0.0343696414287759,0.8186676946525625
2326,-0.1412483027267503,0.3468470515110726,-0.1021497140776679,0.4959618249962224,0.1659416389438144,0.2693792281100355,0.0343696414287759,0.8186676946525625
2327,-0.1406583493642344,0.3488582262149997,-0.1021497140776679,0.4959618249962224,0.1659416389438144,0.2693792281100355,0.0343696414287759,0.8186676946525625
2328,-0.1406583493642344,0.3488582262149997,-0.1021497140776679,0.4959618249962224,0.1659416389438144,0.2693792281100355,0.0354699150689892,0.8129697196883801
2329,-0.1406583493642344,0.3488582262149997,-0.1021497140776679,0.4959618249962224,0.1659416389438144,0.2693792281100355,0.0368019403800479,0.8060849752414102
2330,-0.1406583493642344,0.3488582262149997,-0.1021497140776679,0.4959618249962224,0.1704629191719433,0.2566079385637232,0.0368019403800479,0.8060849752414102
2331,-0.1406583493642344,0.3488582262149997,-0.1021497140776679,0.4959618249962224,0.1676065821818437,0.2646258729515540,0.0368019403800479,0.8060849752414102
2332,-0.1388890710646446,0.3549345764366971,-0.1021497140776679,0.4959618249962224,0.1676065821818437,0.2646258729515540,0.0388871134428531,0.7953381322344761
2333,-0.1388890710646446,0.3549345764366971,-0.1021497140776679,0.4959618249962224,0.1685583912439498,0.2619349037647721,0.0388871134428531,0.7953381322344761
2334,-0.1368849323266818,0.3618986066112474,-0.1025588405321549,0.4942407568439270,0.1680229615268947,0.2634463172802967,0.0375548816946217,0.8021999763442889
2335,-0.1368849323266818,0.3618986066112474,-0.1025588405321549,0.4942407568439270,0.1692129354183723,0.2600954966966928,0.0378444857946112,0.8007069976184671
2336,-0.1333508707396654,0.3743881705605440,-0.1025588405321549,0.4942407568439270,0.1697485783841140,0.2585969674858702,0.0378444857946112,0.8007069976184671
2337,-0.1337041264932290,0.3731277538286959,-0.1025588405321549,0.4942407568439270,0.1697485783841140,0.2585969674858702,0.0378444857946112,0.8007069976184671
2338,-0.1298201174573124,0.3871317612299818,-0.1025588405321549,0.4942407568439270,0.1697485783841140,0.2585969674858702,0.0378444857946112,0.8007069976184671
2339,-0.1263513463676138,0.3999088088955134,-0.1025588405321549,0.4942407568439270,0.1673092036202346,0.2654705627796220,0.0343117346172703,0.8189678472961649
2340,-0.1255874502016076,0.4027566604124569,-0.1010393993474716,0.5006488252562933,0.1663577889442026,0.2681856168032640,0.0343117346172703,0.8189678472961649
2341,-0.1255874502016076,0.4027566604124569,-0.1010393993474716,0.5006488252562933,0.1663577889442026,0.2681856168032640,0.0353540927946420,0.8135690616591673
2342,-0.1241188280332413,0.4082661878218317,-0.1010393993474716,0.5006488252562933,0.1640993713203552,0.2747075139012876,0.0303166987899267,0.8397380260935993
2343,-0.1225333139818218,0.4142649088678994,-0.1010393993474716,0.5006488252562933,0.1613677131869166,0.2827413183678322,0.0303166987899267,0.8397380260935993
2344,-0.1225333139818218,0.4142649088678994,-0.1010393993474716,0.5006488252562933,0.1608335387281398,0.2843309604897850,0.0303166987899267,0.8397380260935993
2345,-0.1204789287631230,0.4221155007130827,-0.1006888253466320,0.5021336295572942,0.1608335387281398,0.2843309604897850,0.0303166987899267,0.8397380260935993
2346,-0.1181322975498661,0.4311899043634269,-0.1006888253466320,0.5021336295572942,0.1589349863803965,0.2900302667089134,0.0313587836228525,0.8343087117767235
