,subject,trial_num,letter,frequency,r,g,b,PBASE,ITI,match,button,correct,RT,block,pupil_feed_locked_t1,pupil_baseline_feed_locked,missing,drop_trial
172,118,172,R,80,3,121,112,3.7200000000000002,5.1399999999999997,0,lalt,True,0.7836606300000000,3.0000000000000000,7.6560975065471855,-0.5148264538597533,False,False
173,118,173,D,40,0,168,107,5.2199999999999998,4.4900000000000002,1,ralt,True,0.4247874700000000,3.0000000000000000,-6.9208759941408724,-1.0360425899436112,False,False
174,118,174,T,40,0,168,107,3.6499999999999999,4.0999999999999996,0,lalt,True,1.6377481199999999,3.0000000000000000,4.5205404643086444,-2.0191546726512146,False,False
175,118,175,D,40,75,124,89,5.3600000000000003,3.5099999999999998,0,lalt,True,0.9918671000000000,3.0000000000000000,-2.8705395904628563,19.2942052376252136,False,False
176,118,176,R,80,0,168,107,5.2300000000000004,3.7799999999999998,0,lalt,True,0.5920248400000000,3.0000000000000000,-15.6460145162723361,-0.3441091892949664,False,False
177,118,177,I,20,138,154,91,4.6799999999999997,4.6100000000000003,0,lalt,True,0.4261166000000000,3.0000000000000000,-6.8715051824360769,3.2342631231706238,False,False
178,118,178,I,20,75,124,89,5.2800000000000002,4.5899999999999999,1,ralt,True,0.9241917100000000,3.0000000000000000,-0.8229297525824404,-4.2848485464584556,False,False
179,118,179,R,80,157,193,131,4.4800000000000004,4.0300000000000002,1,ralt,True,0.4432415700000000,3.0000000000000000,7.6491457570888608,-36.2510737700044743,False,False
180,118,180,I,20,75,124,89,3.9600000000000000,4.1900000000000004,1,ralt,True,0.7269811300000000,4.0000000000000000,-18.2639272025611312,29.9050827265945074,False,False
181,118,181,T,40,138,154,91,4.4299999999999997,4.5000000000000000,0,lalt,True,1.3141022700000000,4.0000000000000000,11.3329334928066050,-9.1952110155669278,False,False
182,118,182,O,20,76,154,68,5.2000000000000002,4.1799999999999997,1,ralt,True,0.5311576600000000,4.0000000000000000,-1.7683981557486017,-1.4106771574647403,False,False
183,118,183,T,40,75,124,89,4.9800000000000004,4.3099999999999996,0,lalt,True,0.6292687200000000,4.0000000000000000,2.1086930364092065,-5.1281385766237841,False,False
184,118,184,T,40,3,121,112,5.1600000000000001,3.5600000000000001,1,ralt,True,0.3223730400000000,4.0000000000000000,6.6892300817378834,-16.4669343548799141,False,False
185,118,185,T,40,76,154,68,3.9100000000000001,4.6799999999999997,0,lalt,True,0.2835093000000000,4.0000000000000000,2.0524889811617197,6.5907376278970560,False,False
186,118,186,A,80,138,154,91,3.5200000000000000,4.4000000000000004,1,ralt,True,0.6875761300000000,4.0000000000000000,-1.1274773580577051,14.9977089238999834,False,False
187,118,187,D,40,0,168,107,5.4000000000000004,3.7900000000000000,1,ralt,True,1.9817237299999999,4.0000000000000000,-1.7850146603717434,11.6327144846907000,False,False
188,118,188,T,40,157,193,131,4.4299999999999997,4.9100000000000001,0,lalt,True,0.5447588200000000,4.0000000000000000,1.5226456486103357,3.0526045667263677,False,False
189,118,189,D,40,0,168,107,4.8399999999999999,5.2400000000000002,1,ralt,True,1.1838474500000000,4.0000000000000000,3.2687006527033904,6.2556229772572820,False,False
190,118,190,I,20,75,124,89,4.7000000000000002,5.1100000000000003,1,ralt,True,0.9878170200000000,4.0000000000000000,4.7530517011009268,-2.0693727045726886,False,False
191,118,191,R,80,157,193,131,3.9300000000000002,3.7700000000000000,1,ralt,True,1.4787820800000000,4.0000000000000000,-5.5752647745740047,1.5204455709906042,False,False
192,118,192,A,80,76,154,68,3.8500000000000001,4.7300000000000004,0,lalt,True,1.7059389599999999,4.0000000000000000,-3.2342770451581631,2.6985875427618029,False,False
193,118,193,A,80,138,154,91,5.2900000000000000,5.0999999999999996,1,ralt,True,0.4120349500000000,4.0000000000000000,1.1570363716882537,5.6720336855453617,False,False
194,118,194,A,80,138,154,91,4.9100000000000001,5.0000000000000000,1,ralt,True,0.5350265900000000,4.0000000000000000,0.3148483893770598,-10.4639892433118593,False,False
195,118,195,I,20,138,154,91,3.6099999999999999,4.9600000000000000,0,lalt,True,0.4830768500000000,4.0000000000000000,14.9617716723096930,-0.9621819288339570,False,False
196,118,196,O,20,0,168,107,4.4600000000000000,3.9100000000000001,0,lalt,True,1.6161230900000001,4.0000000000000000,17.2689234363659629,-24.7502014379739279,False,False
197,118,197,D,40,0,168,107,3.5800000000000001,4.5499999999999998,1,ralt,True,1.4243369400000001,4.0000000000000000,5.6758641114191732,-2.3622537792639995,False,False
198,118,198,D,40,0,168,107,4.7400000000000002,4.7500000000000000,1,ralt,True,0.4083055700000000,4.0000000000000000,4.5616339917429043,-4.0492145840966884,False,False
199,118,199,O,20,3,121,112,4.2900000000000000,4.3700000000000001,0,lalt,True,0.9024221400000000,4.0000000000000000,8.7089313225569871,-11.6578312276378782,False,False
200,118,200,D,40,0,168,107,5.2800000000000002,4.7400000000000002,1,ralt,True,1.3864852299999999,4.0000000000000000,10.1810519486815068,-5.8563996568738057,False,False
201,118,201,I,20,3,121,112,4.6100000000000003,5.0099999999999998,0,lalt,True,0.4795081000000000,4.0000000000000000,10.3975107845397474,-5.1228806742252573,False,False
202,118,202,I,20,76,154,68,3.7999999999999998,4.6699999999999999,0,ralt,False,1.5854219300000001,4.0000000000000000,0.6876563783170319,-5.8162755965743109,False,False
203,118,203,O,20,76,154,68,4.1900000000000004,4.7800000000000002,1,ralt,True,1.5895405300000001,4.0000000000000000,3.5074625576550025,-5.4343406141053272,False,False
204,118,204,D,40,0,168,107,3.7300000000000000,4.5700000000000003,1,ralt,True,0.7806261900000000,4.0000000000000000,6.2129709355905058,-6.1072632803258244,False,False
205,118,205,O,20,0,168,107,3.8300000000000001,4.4900000000000002,0,ralt,False,0.9009101900000001,4.0000000000000000,-8.4286973800622427,10.9942839686204774,False,False
206,118,206,R,80,157,193,131,5.2100000000000000,5.1399999999999997,1,ralt,True,0.4549276900000000,4.0000000000000000,8.9768693343983053,-3.5823428140112727,False,False
207,118,207,R,80,157,193,131,4.5899999999999999,3.9600000000000000,1,ralt,True,0.5929209200000000,4.0000000000000000,-4.3543712578104357,11.3510156977601682,False,False
208,118,208,R,80,157,193,131,4.3399999999999999,5.2900000000000000,1,ralt,True,0.4090190900000000,4.0000000000000000,10.8791450528435174,-3.2832605369704182,False,False
209,118,209,O,20,76,154,68,3.7300000000000000,3.8700000000000001,1,ralt,True,1.3630397599999999,4.0000000000000000,11.1976849096056448,-17.3932180711373370,False,False
210,118,210,D,40,75,124,89,4.3899999999999997,4.8700000000000001,0,lalt,True,0.9712330200000000,4.0000000000000000,4.6180729680042640,-1.4929895466987000,False,False
211,118,211,A,80,138,154,91,4.6900000000000004,3.7000000000000002,1,ralt,True,1.0092772600000000,4.0000000000000000,-6.3742177403354310,-11.8346696182093627,False,False
212,118,212,D,40,157,193,131,5.4800000000000004,4.3499999999999996,0,lalt,True,0.8475566999999999,4.0000000000000000,8.8457872833417976,-15.7660951493727719,False,False
213,118,213,T,40,3,121,112,4.7199999999999998,4.1900000000000004,1,ralt,True,0.3344575400000000,4.0000000000000000,10.0936556302382883,-7.4290367804161805,False,False
214,118,214,O,20,138,154,91,5.3399999999999999,5.4800000000000004,0,lalt,True,0.7684925900000000,4.0000000000000000,-7.1202072740693838,0.1591859949410164,False,False
215,118,215,I,20,75,124,89,4.2999999999999998,5.2699999999999996,1,ralt,True,1.0374636000000002,4.0000000000000000,-3.3273557009435120,13.0383249776044998,False,False
216,118,216,O,20,76,154,68,3.5400000000000000,5.2300000000000004,1,ralt,True,0.8594908400000000,4.0000000000000000,-12.6391688734124834,-6.7453606726589284,False,False
217,118,217,O,20,157,193,131,4.6399999999999997,4.6200000000000001,0,lalt,True,0.3976395300000000,4.0000000000000000,-18.5730585892304880,14.0099788821516089,False,False
218,118,218,D,40,157,193,131,3.8500000000000001,4.1200000000000001,0,lalt,True,0.7896529400000000,4.0000000000000000,5.9385225691690247,4.9580544050991735,False,False
219,118,219,D,40,157,193,131,5.3799999999999999,4.6900000000000004,0,lalt,True,0.4608797800000000,4.0000000000000000,-0.7767492566802058,-3.1276947579555627,False,False
220,118,220,T,40,3,121,112,4.1200000000000001,4.2000000000000002,1,ralt,True,0.5948914400000000,4.0000000000000000,-4.8903427824976848,5.4146147845358881,False,False
221,118,221,O,20,0,168,107,4.3099999999999996,4.1399999999999997,0,ralt,False,0.8090353000000000,4.0000000000000000,7.7750770643024447,0.8158095686286021,False,False
222,118,222,A,80,138,154,91,4.5099999999999998,5.1100000000000003,1,ralt,True,0.7971486000000000,4.0000000000000000,-7.2720401247922482,34.0933415451296540,False,False
223,118,223,R,80,157,193,131,3.9800000000000000,5.4299999999999997,1,ralt,True,1.1071641699999999,4.0000000000000000,2.7121848270005486,-7.4145154273330460,False,False
224,118,224,O,20,76,154,68,5.0400000000000000,3.5299999999999998,1,ralt,True,0.5732281299999999,4.0000000000000000,-13.9250516728668767,9.6956339747292510,False,False
225,118,225,A,80,0,168,107,3.8999999999999999,3.9300000000000002,0,lalt,True,0.6743669700000000,4.0000000000000000,-1.1021984759967345,-11.6026828141717200,False,False
226,118,226,I,20,75,124,89,3.8500000000000001,3.5499999999999998,1,ralt,True,0.8265073200000000,4.0000000000000000,-13.0216524269377114,4.5860419078570844,False,False
227,118,227,R,80,138,154,91,4.4199999999999999,4.4199999999999999,0,lalt,True,1.1687174199999999,4.0000000000000000,5.0104723965294644,17.2446100700719605,False,False
228,118,228,I,20,0,168,107,4.5199999999999996,5.1399999999999997,0,lalt,True,1.2507823999999998,4.0000000000000000,6.5065817744841725,-4.1776387384354097,False,False
229,118,229,T,40,157,193,131,5.2800000000000002,4.5800000000000001,0,lalt,True,0.3898375900000000,4.0000000000000000,-2.6078052357322097,11.5725638523413625,False,False
230,118,230,I,20,157,193,131,4.2800000000000002,5.2599999999999998,0,lalt,True,0.5418739100000000,4.0000000000000000,-11.3915905620878419,-17.3951370654852191,False,False
231,118,231,T,40,3,121,112,5.2500000000000000,3.7700000000000000,1,ralt,True,0.3679479000000001,4.0000000000000000,2.4925511525611528,-15.5353493824023161,False,False
232,118,232,D,40,76,154,68,5.2800000000000002,4.0599999999999996,0,lalt,True,1.9869495200000000,4.0000000000000000,18.2753948170755258,-3.2540051624708042,False,False
233,118,233,D,40,0,168,107,4.9500000000000002,4.8799999999999999,1,lalt,False,0.9519813300000000,4.0000000000000000,11.9626208858917433,-4.1019065879223255,False,False
234,118,234,R,80,138,154,91,3.7999999999999998,4.0400000000000000,0,ralt,False,1.4749067800000000,4.0000000000000000,-9.9885104852328315,8.5894156367730226,False,False
235,118,235,T,40,3,121,112,4.6500000000000004,5.2699999999999996,1,ralt,True,0.3241488200000000,4.0000000000000000,12.0880841664772039,-13.4454958342451647,False,False
236,118,236,D,40,0,168,107,4.3399999999999999,4.9299999999999997,1,ralt,True,1.7360855600000000,4.0000000000000000,12.2730760103428604,-19.7605822347715829,False,False
237,118,237,D,40,0,168,107,4.1600000000000001,3.5800000000000001,1,ralt,True,0.3511616600000000,4.0000000000000000,-2.5621021248428915,3.4948790037379278,False,False
238,118,238,O,20,0,168,107,4.3799999999999999,3.8199999999999998,0,ralt,False,1.6693079099999999,4.0000000000000000,17.9498050254878976,4.8022870779679332,False,False
239,118,239,T,40,3,121,112,3.6699999999999999,5.2500000000000000,1,ralt,True,0.4774651600000000,4.0000000000000000,0.8106967736701637,-5.7816605293912469,False,False
0,119,0,R,20,157,193,131,5.1900000000000004,5.4900000000000002,0,ralt,True,2.0735459100000000,1.0000000000000000,-3.2392670638844305,-11.0405323385595047,False,False
1,119,1,I,80,3,121,112,4.7699999999999996,5.4400000000000004,0,missing,False,,1.0000000000000000,9.3084460445176624,-16.8723516213107629,True,True
2,119,2,T,40,138,154,91,4.8600000000000003,5.0000000000000000,0,ralt,True,0.5114487800000000,1.0000000000000000,4.4641574164738849,8.5115466381228728,False,False
3,119,3,T,40,0,168,107,5.2999999999999998,3.7100000000000000,0,lalt,False,0.7144380600000000,1.0000000000000000,3.6676873784138766,8.6588507560678707,False,False
4,119,4,D,80,157,193,131,3.8700000000000001,4.9199999999999999,1,ralt,False,0.6555622100000000,1.0000000000000000,7.2752491080308177,9.2997384145818280,False,False
5,119,5,A,20,76,154,68,4.1399999999999997,5.4900000000000002,1,ralt,False,0.8256531400000000,1.0000000000000000,-0.4360930397919620,-10.3768224978371073,False,False
6,119,6,R,20,75,124,89,4.1200000000000001,4.5400000000000000,1,ralt,False,0.7776502900000000,1.0000000000000000,-0.3686507957737816,10.2807250202088198,False,False
7,119,7,O,40,75,124,89,4.9500000000000002,4.7400000000000002,0,lalt,False,0.5227748100000000,1.0000000000000000,-2.9239666312614960,23.6757560789769030,False,False
8,119,8,O,40,0,168,107,5.1299999999999999,3.7900000000000000,1,ralt,False,1.0128085700000000,1.0000000000000000,6.6796104188147529,8.6554385363255015,False,False
9,119,9,T,40,3,121,112,4.1500000000000004,3.8799999999999999,1,lalt,True,0.6259058199999999,1.0000000000000000,7.0175915612277597,16.4424794167544981,False,False
10,119,10,A,20,76,154,68,4.9800000000000004,3.8799999999999999,1,ralt,False,0.7390653500000000,1.0000000000000000,6.0082332969889247,0.7194123798429746,False,False
11,119,11,R,20,75,124,89,3.5600000000000001,4.7400000000000002,1,lalt,True,0.6770979100000000,1.0000000000000000,4.7633666562581940,3.7410218787488154,False,False
12,119,12,D,80,157,193,131,4.5400000000000000,4.1799999999999997,1,lalt,True,0.7763100600000000,1.0000000000000000,5.1392460587880091,11.9254906438722816,False,False
13,119,13,O,40,76,154,68,4.0099999999999998,4.5899999999999999,0,lalt,False,0.7224119900000000,1.0000000000000000,8.5227461891789122,-1.5470283188927787,False,False
14,119,14,A,20,76,154,68,5.0499999999999998,4.6100000000000003,1,lalt,True,0.6715292200000000,1.0000000000000000,-5.7044993879227279,27.0819961236043198,False,False
15,119,15,R,20,157,193,131,5.4100000000000001,4.4900000000000002,0,ralt,True,0.7485626100000000,1.0000000000000000,6.9977668791006229,3.6985320870498750,False,False
16,119,16,R,20,0,168,107,4.1299999999999999,4.8499999999999996,0,lalt,False,0.6945763200000000,1.0000000000000000,-3.6670577045123145,8.1105951165034220,False,False
17,119,17,I,80,0,168,107,4.8399999999999999,4.8099999999999996,0,ralt,True,0.7856317100000000,1.0000000000000000,10.2012632295019561,10.5894173434411716,False,False
18,119,18,A,20,0,168,107,4.5000000000000000,5.0899999999999999,0,ralt,True,0.7826153100000000,1.0000000000000000,9.4740068475713741,8.8450826124508986,False,False
19,119,19,D,80,138,154,91,4.8600000000000003,3.5400000000000000,0,lalt,False,1.1186599699999999,1.0000000000000000,-6.0315880362573324,11.8374387916100421,False,False
20,119,20,D,80,157,193,131,3.8100000000000001,3.5499999999999998,1,lalt,True,0.7718086199999999,1.0000000000000000,-4.4139686137340055,8.2878620422982756,False,False
21,119,21,I,80,75,124,89,4.3200000000000003,4.5599999999999996,0,ralt,True,0.8019410700000000,1.0000000000000000,3.8654426346759574,23.2190170195374108,False,False
22,119,22,I,80,76,154,68,4.9299999999999997,4.2400000000000002,0,lalt,False,0.8421206200000000,1.0000000000000000,9.8542790505084454,-18.5944887475067446,False,False
23,119,23,O,40,0,168,107,5.2199999999999998,4.5400000000000000,1,ralt,False,1.2671378000000000,1.0000000000000000,1.5230262343228027,20.7182386219862771,False,False
24,119,24,I,80,75,124,89,4.5499999999999998,3.9399999999999999,0,ralt,True,0.9561315600000000,1.0000000000000000,7.5142437382057023,8.8990273091685257,False,False
25,119,25,D,80,76,154,68,5.3399999999999999,4.0700000000000003,0,lalt,False,1.5101679299999999,1.0000000000000000,8.6773362710873201,16.5624748518711797,False,False
26,119,26,D,80,157,193,131,5.3700000000000001,4.4900000000000002,1,lalt,True,2.0391220300000001,1.0000000000000000,16.6196777974103114,-11.1584375064841907,False,False
27,119,27,D,80,3,121,112,3.9900000000000002,5.1600000000000001,0,ralt,True,0.5901686100000000,1.0000000000000000,0.9633624376104892,14.1798024701159928,False,False
28,119,28,R,20,138,154,91,3.7400000000000002,4.0300000000000002,0,ralt,True,1.2511957600000001,1.0000000000000000,-2.0331931669315608,21.8485948432393968,False,False
29,119,29,O,40,0,168,107,4.4000000000000004,4.3399999999999999,1,lalt,True,1.6243050900000000,1.0000000000000000,8.9875484496801530,-20.7392736456537676,False,False
30,119,30,O,40,138,154,91,4.0499999999999998,4.1399999999999997,0,ralt,True,0.3924456400000000,1.0000000000000000,5.9463894424450618,17.1446030210034621,False,False
31,119,31,O,40,0,168,107,5.4699999999999998,3.6699999999999999,1,lalt,True,0.5446018000000000,1.0000000000000000,0.3579566224485420,0.3742367851648377,False,False
32,119,32,D,80,157,193,131,4.1799999999999997,4.2500000000000000,1,lalt,True,0.6036640800000000,1.0000000000000000,6.3368648557960077,0.7085424881580422,False,False
33,119,33,D,80,0,168,107,5.0199999999999996,4.4000000000000004,0,ralt,True,0.6968231600000000,1.0000000000000000,5.5323917461515562,9.8907104087176165,False,False
34,119,34,T,40,0,168,107,4.7000000000000002,4.8899999999999997,0,ralt,True,1.2587985000000002,1.0000000000000000,5.2299237890393613,23.2566498546679803,False,False
35,119,35,A,20,3,121,112,3.6800000000000002,3.8999999999999999,0,lalt,False,1.3428087700000000,1.0000000000000000,20.3402122282329998,-13.0540695491993421,False,False
36,119,36,R,20,76,154,68,5.4800000000000004,4.9699999999999998,0,ralt,True,0.9409890500000000,1.0000000000000000,3.8186801436555520,17.6020247489800603,False,False
37,119,37,A,20,157,193,131,3.8300000000000001,4.7999999999999998,0,ralt,True,0.9839333900000000,1.0000000000000000,1.9990160379880160,-14.6906645423180766,False,False
38,119,38,R,20,157,193,131,5.0400000000000000,4.0499999999999998,0,ralt,True,0.4620038900000000,1.0000000000000000,-7.2826222613758018,21.1015999326000880,False,False
39,119,39,R,20,76,154,68,4.6799999999999997,5.4400000000000004,0,ralt,True,1.1831167199999999,1.0000000000000000,3.6457647634719650,17.6196762226707584,False,False
40,119,40,T,40,3,121,112,4.7400000000000002,4.3899999999999997,1,ralt,False,1.4810364100000000,1.0000000000000000,-3.2259305252991695,18.5150408063752074,False,False
41,119,41,T,40,3,121,112,5.1900000000000004,4.3200000000000003,1,lalt,True,0.4910671600000000,1.0000000000000000,-5.2441899351854495,16.8323015325137035,False,False
42,119,42,O,40,0,168,107,4.9699999999999998,3.5899999999999999,1,lalt,True,1.1551464899999999,1.0000000000000000,1.9624623963196768,9.2116115422684164,False,False
43,119,43,A,20,138,154,91,4.5400000000000000,4.1900000000000004,0,lalt,False,1.8441843600000001,1.0000000000000000,0.2800250748939772,1.0076808080508792,False,False
44,119,44,D,80,75,124,89,4.4100000000000001,5.3200000000000003,0,ralt,True,0.5902917900000000,1.0000000000000000,-15.0282107199342398,29.5546083333995142,False,False
45,119,45,O,40,75,124,89,4.0499999999999998,4.9800000000000004,0,ralt,True,0.6293622200000000,1.0000000000000000,-1.6467218972750468,-24.5451231485849313,False,False
46,119,46,A,20,76,154,68,4.7599999999999998,4.5400000000000000,1,ralt,False,1.3493575900000001,1.0000000000000000,1.1265281197840371,11.6995895580675846,False,False
47,119,47,R,20,75,124,89,3.6200000000000001,3.8999999999999999,1,lalt,True,1.0813742000000000,1.0000000000000000,4.9349880207497199,-0.1390671952487557,False,False
48,119,48,T,40,3,121,112,4.9500000000000002,4.2500000000000000,1,lalt,True,1.6015254299999999,1.0000000000000000,10.3488782287649048,-1.9050371437934204,False,False
49,119,49,R,20,0,168,107,4.9500000000000002,4.4199999999999999,0,ralt,True,0.4116210300000000,1.0000000000000000,8.1225712566206010,-36.1095759777805583,False,False
50,119,50,O,40,0,168,107,5.0999999999999996,5.3200000000000003,1,lalt,True,0.6586710000000000,1.0000000000000000,-3.1733034116823404,21.9637018682360896,False,False
51,119,51,I,80,138,154,91,4.8399999999999999,4.3300000000000001,1,ralt,False,0.9826322800000000,1.0000000000000000,8.9148238270692914,12.2071702207698110,False,False
52,119,52,I,80,3,121,112,4.1399999999999997,4.2599999999999998,0,ralt,True,0.7026992300000000,1.0000000000000000,4.7654980423861835,-18.0100823993044550,False,False
53,119,53,A,20,0,168,107,3.8300000000000001,5.1200000000000001,0,ralt,True,1.2527856600000000,1.0000000000000000,7.1802605905217405,11.0170336587082396,False,False
54,119,54,O,40,0,168,107,5.1900000000000004,5.0800000000000001,1,lalt,True,0.8878502800000000,1.0000000000000000,-3.3359479391610640,16.4732456359809447,False,False
55,119,55,T,40,3,121,112,3.9500000000000002,3.8199999999999998,1,lalt,True,0.8038303100000000,1.0000000000000000,-2.1195548120931664,-14.0499765816012356,False,False
56,119,56,O,40,0,168,107,5.0599999999999996,3.8300000000000001,1,lalt,True,0.6890209500000000,1.0000000000000000,11.5214488893907561,13.0636487657715517,False,False
57,119,57,A,20,76,154,68,5.4000000000000004,5.0199999999999996,1,lalt,True,0.8000989800000000,1.0000000000000000,-4.4797487576287711,-5.2374546889203524,False,False
58,119,58,I,80,76,154,68,5.3799999999999999,4.7999999999999998,0,ralt,True,0.9010613900000000,1.0000000000000000,10.7496662896465480,-27.3898354747036414,False,False
59,119,59,A,20,157,193,131,4.5199999999999996,3.6499999999999999,0,ralt,True,0.6560551900000000,1.0000000000000000,4.1459389888068996,5.3563391143686898,False,False
60,119,60,R,20,138,154,91,3.9100000000000001,4.2999999999999998,0,ralt,True,0.8527933200000000,2.0000000000000000,7.5121136228523149,7.7107254286457536,False,False
61,119,61,O,40,0,168,107,3.6699999999999999,3.5200000000000000,1,ralt,False,1.2967675599999999,2.0000000000000000,2.3447545058859656,4.7427441453074257,False,False
62,119,62,I,80,138,154,91,3.7100000000000000,4.7500000000000000,1,lalt,True,0.8242557700000001,2.0000000000000000,-7.7576354475260976,19.5963610645039239,False,False
63,119,63,R,20,75,124,89,5.0499999999999998,4.0599999999999996,1,lalt,True,0.5392040000000000,2.0000000000000000,-1.4561322649055708,-15.5277652351120476,False,False
64,119,64,I,80,3,121,112,5.1200000000000001,4.6399999999999997,0,ralt,True,0.6252927100000000,2.0000000000000000,-0.8507480419634340,-2.8578115105818926,False,False
65,119,65,T,40,76,154,68,4.7800000000000002,5.3200000000000003,0,ralt,True,1.3232607900000000,2.0000000000000000,1.5754043195080869,5.3739896064209294,False,False
66,119,66,I,80,138,154,91,4.6699999999999999,3.7400000000000002,1,lalt,True,0.8692466500000000,2.0000000000000000,2.2573423996577504,25.7431214288603663,False,False
67,119,67,R,20,75,124,89,3.8999999999999999,4.0499999999999998,1,lalt,True,0.7173623600000000,2.0000000000000000,17.0433197894592077,-12.3562109453387379,False,False
68,119,68,R,20,75,124,89,4.7500000000000000,4.8399999999999999,1,lalt,True,0.4095495300000000,2.0000000000000000,-4.9555892129304775,-19.6181021939321809,False,False
69,119,69,I,80,75,124,89,4.4800000000000004,4.3099999999999996,0,ralt,True,0.5235404900000000,2.0000000000000000,4.7064329066792592,12.6936037278340486,False,False
70,119,70,T,40,3,121,112,3.5200000000000000,4.7500000000000000,1,lalt,True,0.9616930400000000,2.0000000000000000,0.9537829566834964,-0.1758510446059422,False,False
71,119,71,R,20,3,121,112,3.5699999999999998,4.8899999999999997,0,ralt,True,0.4588579300000000,2.0000000000000000,10.7297982939762946,-24.1875151687198340,False,False
72,119,72,D,80,75,124,89,5.1699999999999999,3.6200000000000001,0,lalt,False,0.6719866900000000,2.0000000000000000,3.2250698429849440,21.3666550328352614,False,False
73,119,73,O,40,0,168,107,4.2000000000000002,4.5300000000000002,1,lalt,True,0.8770713400000000,2.0000000000000000,1.1922741677935420,14.2782279779693528,False,False
74,119,74,T,40,3,121,112,3.5600000000000001,3.7900000000000000,1,lalt,True,0.4673323300000000,2.0000000000000000,23.6304681540043049,-14.5686836895636311,False,False
75,119,75,D,80,157,193,131,4.9100000000000001,4.8600000000000003,1,lalt,True,1.2483685499999999,2.0000000000000000,-4.1883490989846779,9.6950743032394850,False,False
76,119,76,D,80,3,121,112,3.8300000000000001,5.1900000000000004,0,ralt,True,0.4594174900000000,2.0000000000000000,-3.7587891295601432,-3.6172079066923368,False,False
77,119,77,I,80,3,121,112,4.2300000000000004,4.5499999999999998,0,ralt,True,0.6984999000000000,2.0000000000000000,1.5400890014472297,-33.6009961298589843,False,False
78,119,78,I,80,157,193,131,4.0700000000000003,3.8799999999999999,0,lalt,False,0.6296035700000000,2.0000000000000000,-8.4431390736029144,14.7354867274554024,False,False
79,119,79,O,40,3,121,112,3.6899999999999999,5.2100000000000000,0,ralt,True,0.5187824300000000,2.0000000000000000,-7.6976333507975667,24.4687643195374669,False,False
80,119,80,I,80,138,154,91,5.2800000000000002,3.6000000000000001,1,lalt,True,1.2878467899999999,2.0000000000000000,15.1438725978155233,-6.3161091681089729,False,False
81,119,81,D,80,157,193,131,4.3399999999999999,3.7799999999999998,1,lalt,True,1.6148347400000000,2.0000000000000000,6.7452009822505410,1.5262257094616460,False,False
82,119,82,O,40,138,154,91,4.5199999999999996,5.0999999999999996,0,ralt,True,1.0659889400000000,2.0000000000000000,-6.0693320246342912,11.8999157744995863,False,False
83,119,83,D,80,76,154,68,4.5400000000000000,4.3399999999999999,0,ralt,True,0.5370312400000000,2.0000000000000000,2.5604082719566170,38.7275721792999406,False,False
84,119,84,T,40,3,121,112,4.2400000000000002,4.0400000000000000,1,lalt,True,0.5311829100000000,2.0000000000000000,6.2790706803338345,0.8642754602518425,False,False
85,119,85,I,80,138,154,91,4.0700000000000003,3.6400000000000001,1,lalt,True,0.9822386200000000,2.0000000000000000,-4.4159064007647455,-0.5564618366786747,False,False
86,119,86,R,20,3,121,112,5.3499999999999996,3.6200000000000001,0,ralt,True,0.4524619700000000,2.0000000000000000,-8.1480449956413512,7.7224968467152992,False,False
87,119,87,A,20,76,154,68,5.0499999999999998,4.3099999999999996,1,lalt,True,1.4934596400000000,2.0000000000000000,7.0848135442456179,5.9247585541729606,False,False
88,119,88,D,80,3,121,112,5.0499999999999998,3.8100000000000001,0,ralt,True,0.7815336400000000,2.0000000000000000,-6.3150347998631773,-6.6824666563466799,False,False
89,119,89,D,80,157,193,131,4.7699999999999996,3.7599999999999998,1,lalt,True,0.8416323600000000,2.0000000000000000,-2.3782017124556525,7.0290263603037983,False,False
90,119,90,R,20,76,154,68,5.3200000000000003,4.4800000000000004,0,ralt,True,2.0136341700000000,2.0000000000000000,-23.6330297352566845,8.6763952602292900,False,False
91,119,91,D,80,157,193,131,3.8399999999999999,5.2900000000000000,1,lalt,True,0.4716739800000000,2.0000000000000000,-3.2035647222605497,-0.1548140532676849,False,False
92,119,92,I,80,75,124,89,4.2999999999999998,4.4600000000000000,0,ralt,True,0.6977536300000000,2.0000000000000000,-7.3367771903062815,-0.2569657866670654,False,False
93,119,93,I,80,0,168,107,3.5200000000000000,5.2199999999999998,0,ralt,True,1.3578128500000000,2.0000000000000000,4.1960893436359363,-13.0062522358062154,False,False
94,119,94,D,80,138,154,91,5.2000000000000002,5.1399999999999997,0,ralt,True,1.1488742599999999,2.0000000000000000,10.6375449011350689,20.7084954149844407,False,False
95,119,95,T,40,3,121,112,4.9600000000000000,5.1200000000000001,1,lalt,True,1.1038290000000002,2.0000000000000000,4.1848480521722804,-32.4203855139897712,False,False
96,119,96,R,20,75,124,89,5.1299999999999999,4.6399999999999997,1,lalt,True,0.7908078500000000,2.0000000000000000,4.3368755514477524,27.8454475240539345,False,False
97,119,97,I,80,76,154,68,5.4199999999999999,5.1299999999999999,0,ralt,True,1.7507470300000001,2.0000000000000000,-5.1851359836385660,-14.5672078151400957,False,False
98,119,98,R,20,76,154,68,5.4299999999999997,3.7999999999999998,0,ralt,True,0.4847300100000000,2.0000000000000000,11.9622692580881687,-21.6831100893616515,False,False
99,119,99,R,20,75,124,89,4.5599999999999996,4.2900000000000000,1,lalt,True,0.4588099300000000,2.0000000000000000,14.2784345908413091,-23.4102229650263602,False,False
